state_id,start_x,start_y,goal_x,goal_y,robot_x,robot_y,delta_x,delta_y,euclidean_dist,angle_to_goal,obs_dist_up,obs_dist_down,obs_dist_left,obs_dist_right,selected_action,joint_angle_1,joint_angle_2,path_length_so_far,reward,converged_flag,episode_id,time_step,obs_grid_flat_0,obs_grid_flat_1,obs_grid_flat_2,obs_grid_flat_3,obs_grid_flat_4,obs_grid_flat_5,obs_grid_flat_6,obs_grid_flat_7,obs_grid_flat_8,obs_grid_flat_9,obs_grid_flat_10,obs_grid_flat_11,obs_grid_flat_12,obs_grid_flat_13,obs_grid_flat_14,obs_grid_flat_15,obs_grid_flat_16,obs_grid_flat_17,obs_grid_flat_18,obs_grid_flat_19,obs_grid_flat_20,obs_grid_flat_21,obs_grid_flat_22,obs_grid_flat_23,obs_grid_flat_24
1348,3,3,4,0,1,2,3,-2,3.61,-33.69,2,2,1,0,0,58.81,115.4,4.65,0.9,1,40,23,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
6430,3,2,3,1,1,0,2,1,2.24,26.57,0,0,1,3,3,72.93,118.13,7.77,0.9,1,45,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10723,0,2,4,1,1,2,3,-1,3.16,-18.43,2,0,1,3,0,126.86,80.88,8.13,0.92,1,30,39,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1783,4,0,0,4,2,3,-2,1,2.24,153.43,3,1,1,2,1,25.16,142.26,5.33,0.95,1,34,21,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
87,4,2,1,3,4,3,-3,0,3.0,180.0,3,1,4,0,2,94.5,166.07,1.9,0.96,1,39,14,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0
7258,3,2,4,2,4,0,0,2,2.0,90.0,0,0,4,0,2,146.1,1.56,4.09,0.96,1,5,22,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
6332,3,2,2,2,0,0,2,2,2.83,45.0,0,0,0,1,3,30.47,37.14,5.8,0.99,1,43,31,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5178,0,4,3,2,1,0,2,2,2.83,45.0,0,4,1,0,1,5.13,49.45,4.13,0.98,1,21,2,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3894,0,1,2,1,1,0,1,1,1.41,45.0,0,1,1,1,1,61.78,63.11,2.07,0.93,1,44,20,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0
2763,2,1,1,1,3,2,-2,-1,2.24,-153.43,0,0,3,1,2,53.65,153.43,3.81,0.93,1,40,17,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1
11115,4,3,4,4,3,4,1,0,1.0,0.0,4,0,1,1,3,55.46,26.75,5.8,0.96,1,25,36,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5318,0,3,0,1,0,4,0,-3,3.0,-90.0,1,0,0,4,0,84.89,76.98,7.29,0.94,1,27,37,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
960,4,4,3,2,4,2,-1,0,1.0,180.0,2,2,3,0,2,106.8,179.11,8.55,0.96,1,24,22,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
3584,3,3,2,2,0,3,2,-1,2.24,-26.57,3,1,0,1,0,108.41,91.18,3.79,0.91,1,19,34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14183,1,3,4,3,0,2,4,1,4.12,14.04,2,2,0,4,1,130.37,104.16,6.01,0.91,1,22,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8373,0,4,1,0,2,0,-1,0,1.0,180.0,0,3,2,1,2,15.25,4.67,1.09,0.91,1,38,40,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
8422,1,0,3,2,1,4,2,-2,2.83,-45.0,4,0,0,3,0,61.8,7.56,1.59,0.92,1,5,29,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0
14523,0,2,2,3,2,3,0,0,0.0,0.0,2,0,0,2,0,124.23,122.42,7.33,0.98,1,27,36,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0
14697,4,0,0,1,4,0,-4,1,4.12,165.96,0,4,2,0,1,5.7,12.56,8.24,0.96,1,9,35,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
6626,1,3,3,0,4,2,-1,-2,2.24,-116.57,0,1,4,0,2,3.1,80.75,1.67,0.93,1,17,40,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12291,4,1,0,0,0,3,0,-3,3.0,-90.0,1,1,0,3,0,119.33,108.29,1.23,0.93,1,7,29,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
9299,1,1,1,2,4,3,-3,-1,3.16,-161.57,2,1,0,0,0,56.79,133.53,3.68,0.95,1,22,12,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0
4810,4,0,3,4,4,2,-1,2,2.24,116.57,2,0,1,0,2,150.91,154.14,2.46,0.93,1,36,19,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
10728,3,1,2,4,3,4,-1,0,1.0,180.0,0,0,1,1,2,97.83,112.79,9.19,0.91,1,36,31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
4168,2,1,4,2,2,2,2,0,2.0,0.0,2,0,0,2,3,74.59,127.44,2.67,0.91,1,37,13,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0
9710,4,1,0,3,4,2,-4,1,4.12,165.96,2,2,4,0,1,165.6,108.78,3.98,0.9,1,41,30,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
5652,2,1,1,1,0,0,1,1,1.41,45.0,0,3,0,4,1,12.45,84.11,6.18,0.96,1,30,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
14226,3,0,0,0,4,0,-4,0,4.0,180.0,0,2,4,0,2,22.98,45.15,6.39,0.91,1,40,14,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1
7610,3,0,4,1,0,1,4,0,4.0,0.0,1,1,0,1,3,135.98,119.94,2.51,0.92,1,39,43,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0
9209,4,4,4,4,3,4,1,0,1.0,0.0,3,0,1,1,3,57.65,95.17,2.11,0.94,1,27,30,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0
3908,0,4,3,1,3,1,0,0,0.0,0.0,1,3,1,0,0,139.01,121.74,1.38,0.99,1,15,46,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4432,0,0,2,4,0,4,2,0,2.0,0.0,2,0,0,4,3,143.02,101.59,6.33,0.99,1,15,45,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8255,0,4,0,3,3,4,-3,-1,3.16,-161.57,4,0,0,1,0,96.82,54.29,4.2,0.94,1,19,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0
12264,4,0,3,0,2,0,1,0,1.0,0.0,0,4,2,2,3,65.67,96.47,3.33,0.91,1,46,50,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
5666,1,4,3,4,4,3,-1,1,1.41,135.0,3,0,4,0,2,73.08,11.66,8.57,0.91,1,43,41,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12714,3,3,2,3,3,4,-1,-1,1.41,-135.0,1,0,1,1,0,161.12,91.12,8.52,0.97,1,34,41,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0
2109,1,1,3,2,3,4,0,-2,2.0,-90.0,2,0,2,1,0,131.06,130.91,1.31,0.99,1,42,29,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
5174,2,1,1,2,1,0,0,2,2.0,90.0,0,4,1,3,1,13.28,97.76,8.95,0.94,1,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2843,0,0,3,1,2,0,1,1,1.41,45.0,0,4,2,0,1,77.63,66.24,5.53,0.91,1,16,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
7675,0,0,4,0,2,0,2,0,2.0,0.0,0,2,2,2,3,66.31,60.01,1.19,0.92,1,3,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2973,1,4,1,4,3,1,-2,3,3.61,123.69,0,0,3,1,2,179.52,40.41,5.31,0.91,1,14,48,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0
12150,0,0,3,1,1,4,2,-3,3.61,-56.31,3,0,1,0,0,6.67,170.41,1.94,0.92,1,25,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
14292,0,4,0,0,1,0,-1,0,1.0,180.0,0,3,1,3,2,104.32,158.28,2.53,0.92,1,13,42,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
14382,1,2,4,0,0,3,4,-3,5.0,-36.87,0,1,0,0,1,33.77,8.49,8.26,1.0,1,39,14,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
1468,4,2,0,1,3,3,-3,-2,3.61,-146.31,3,1,0,1,0,42.72,91.7,9.39,0.91,1,23,8,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
6653,3,4,1,3,0,2,1,1,1.41,45.0,1,0,0,4,3,106.81,17.65,9.54,0.91,1,1,13,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5319,0,1,3,2,3,1,0,1,1.0,90.0,1,3,3,0,1,156.85,104.95,1.62,0.99,1,13,17,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
14463,2,3,2,3,2,1,0,2,2.0,90.0,1,0,2,2,0,173.11,10.55,7.03,0.96,1,9,25,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0
176,3,2,1,1,4,3,-3,-2,3.61,-146.31,0,1,3,0,2,86.72,47.72,9.78,0.94,1,17,46,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
8736,4,1,4,1,0,2,4,-1,4.12,-14.04,2,2,0,4,0,59.6,150.72,3.75,0.95,1,21,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
11157,4,0,4,1,0,4,4,-3,5.0,-36.87,0,0,0,4,3,113.31,172.09,4.05,0.98,1,16,32,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
13209,1,0,1,4,3,1,-2,3,3.61,123.69,1,0,3,0,2,172.09,169.4,8.88,0.96,1,40,28,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0
394,0,2,4,1,4,1,0,0,0.0,0.0,1,3,0,0,0,91.32,98.75,1.72,0.97,1,7,18,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6102,4,0,3,4,1,4,2,0,2.0,0.0,0,0,1,2,3,160.78,17.07,7.85,0.96,1,22,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1
8981,1,4,2,2,1,0,1,2,2.24,63.43,0,4,1,3,1,167.82,103.57,1.45,0.93,1,15,43,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2914,1,0,2,3,2,0,0,3,3.0,90.0,0,0,1,2,2,170.3,115.76,2.35,0.92,1,39,32,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5585,4,4,3,4,1,4,2,0,2.0,0.0,0,0,1,0,2,84.35,158.1,6.44,0.92,1,43,22,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
10804,3,0,2,0,3,2,-1,-2,2.24,-116.57,0,2,3,1,2,93.05,37.17,4.51,0.94,1,41,50,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
3010,3,1,1,0,3,4,-2,-4,4.47,-116.57,0,0,2,0,2,74.98,98.26,8.6,0.93,1,14,40,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1
6013,0,4,0,0,4,1,-4,-1,4.12,-165.96,1,3,4,0,0,156.32,76.37,1.75,0.98,1,46,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9612,1,4,1,2,3,2,-2,0,2.0,180.0,0,2,3,1,2,50.84,55.9,7.15,0.93,1,25,19,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2839,2,0,0,3,4,3,-4,0,4.0,180.0,1,1,4,0,2,143.84,25.81,1.6,1.0,1,37,48,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9613,1,3,1,3,4,3,-3,0,3.0,180.0,0,1,4,0,2,28.12,29.88,1.31,0.93,1,7,29,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0
1841,2,3,0,1,2,4,-2,-3,3.61,-123.69,4,0,1,2,0,127.64,7.82,5.5,0.94,1,22,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4215,0,4,0,3,0,2,0,1,1.0,90.0,2,2,0,4,1,108.22,162.39,2.28,0.96,1,1,41,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
702,3,4,0,4,4,4,-4,0,4.0,180.0,4,0,4,0,2,164.83,16.93,2.2,0.95,1,44,18,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0
12005,1,0,4,0,3,3,1,-3,3.16,-71.57,3,1,0,1,0,78.27,98.25,7.15,0.93,1,14,19,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
11607,2,2,0,0,3,2,-3,-2,3.61,-146.31,1,2,3,1,0,130.17,176.96,1.38,0.98,1,15,27,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5463,3,1,1,4,2,3,-1,1,1.41,135.0,3,1,2,0,1,64.46,37.51,6.7,0.99,1,16,11,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0
7952,1,1,2,3,4,4,-2,-1,2.24,-153.43,3,0,0,0,0,119.57,126.99,6.06,0.99,1,35,36,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
7048,4,2,0,4,3,0,-3,4,5.0,126.87,0,1,2,1,1,179.37,89.91,6.22,0.98,1,15,43,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
8847,4,2,4,0,2,2,2,-2,2.83,-45.0,2,2,2,2,0,47.19,173.92,3.32,0.9,1,46,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
4314,2,3,4,1,2,4,2,-3,3.61,-56.31,3,0,2,2,0,92.64,58.29,1.75,0.97,1,33,41,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
11130,4,0,1,1,3,4,-2,-3,3.61,-123.69,4,0,3,0,0,141.65,147.32,9.76,0.92,1,3,47,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
10676,1,2,0,0,1,0,-1,0,1.0,180.0,0,4,1,0,2,54.83,31.65,6.96,0.94,1,49,27,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1
2311,0,2,2,3,4,1,-2,2,2.83,135.0,1,2,2,0,1,20.75,106.9,4.38,0.95,1,42,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
6527,2,2,4,4,1,1,3,3,4.24,45.0,1,3,1,0,1,164.42,70.7,9.97,0.91,1,48,33,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
13231,0,3,0,4,1,4,-1,0,1.0,180.0,0,0,1,3,2,100.11,86.77,1.72,0.94,1,20,48,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
10196,4,4,4,3,0,3,4,0,4.0,0.0,2,1,0,4,3,15.51,109.49,2.82,0.99,1,16,43,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
8195,1,2,1,1,3,0,-2,1,2.24,153.43,0,0,3,1,2,67.54,120.7,2.52,0.95,1,33,36,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
8189,2,0,4,3,3,0,1,3,3.16,71.57,0,0,3,0,2,62.12,145.73,9.13,0.9,1,34,28,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3622,2,4,3,2,0,2,3,0,3.0,0.0,2,2,0,4,3,57.89,114.88,8.7,0.94,1,36,32,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,1,4,0,3,4,1,-4,2,4.47,153.43,1,3,4,0,1,18.6,142.41,9.54,0.9,1,26,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
10164,3,4,3,0,2,2,1,-2,2.24,-63.43,2,2,0,2,0,79.38,38.56,5.83,0.93,1,28,18,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
9308,0,0,1,1,3,1,-2,0,2.0,180.0,1,3,3,1,2,23.94,6.3,10.0,0.94,1,21,18,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
14214,4,0,2,1,3,1,-1,0,1.0,180.0,1,3,3,1,2,99.02,19.27,8.14,0.97,1,30,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14797,1,2,0,0,1,1,-1,-1,1.41,-135.0,1,1,1,1,0,128.02,139.76,9.68,0.96,1,20,32,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
14505,1,3,4,4,0,4,4,0,4.0,0.0,4,0,0,2,3,56.46,139.9,6.81,0.95,1,23,37,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
14654,1,2,1,0,1,4,0,-4,4.0,-90.0,2,0,1,3,0,147.78,39.13,6.7,0.92,1,9,45,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2839,2,0,0,3,4,3,-4,0,4.0,180.0,1,1,4,0,2,143.84,25.81,1.6,1.0,1,37,48,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10251,3,3,2,0,2,3,0,-3,3.0,-90.0,3,1,1,1,0,7.57,168.14,3.32,0.94,1,13,49,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
14272,2,2,3,0,0,3,3,-3,4.24,-45.0,1,1,0,4,0,146.09,19.66,7.93,0.99,1,17,18,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
403,3,4,4,0,1,0,3,0,3.0,0.0,0,1,0,3,3,72.32,126.11,4.28,1.0,1,13,22,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0
13991,0,4,2,4,1,1,1,3,3.16,71.57,0,0,1,1,3,121.2,151.88,7.23,1.0,1,39,8,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
5528,4,3,0,1,0,2,0,-1,1.0,-90.0,2,2,0,4,0,145.01,164.38,1.25,0.98,1,33,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9454,0,1,3,1,0,4,3,-3,4.24,-45.0,0,0,0,3,3,160.33,153.1,7.69,0.97,1,38,17,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
8345,0,4,2,3,0,2,2,1,2.24,26.57,2,2,0,4,1,52.85,45.06,1.65,0.96,1,26,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12382,2,1,3,3,2,3,1,0,1.0,0.0,3,1,2,1,3,0.31,124.53,6.01,0.93,1,31,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
7695,2,2,3,1,4,4,-1,-3,3.16,-108.43,0,0,4,0,2,143.81,68.5,2.9,0.99,1,46,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
12897,4,4,1,2,1,0,0,2,2.0,90.0,0,0,0,3,3,86.42,100.54,9.06,0.96,1,10,48,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
598,2,2,0,4,1,2,-1,2,2.24,116.57,1,2,1,3,1,60.12,153.77,3.93,0.97,1,22,8,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
9131,2,3,3,1,1,3,2,-2,2.83,-45.0,1,1,1,3,0,70.86,47.81,9.56,0.94,1,32,11,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1434,0,0,0,0,0,4,0,-4,4.0,-90.0,0,0,0,4,3,10.3,146.25,6.62,0.94,1,4,43,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0
11964,3,0,3,3,0,0,3,3,4.24,45.0,0,3,0,0,1,13.53,99.39,2.83,0.97,1,30,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
11109,2,4,1,2,0,2,1,0,1.0,0.0,2,1,0,2,3,176.34,63.06,1.63,0.92,1,18,18,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
1147,2,3,4,0,2,4,2,-4,4.47,-63.43,3,0,0,2,0,115.12,174.65,1.42,0.93,1,47,39,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10301,1,4,0,4,0,3,0,1,1.0,90.0,3,1,0,4,1,139.56,130.68,9.45,0.97,1,38,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
676,0,2,3,0,3,4,0,-4,4.0,-90.0,2,0,0,1,0,145.83,46.84,9.84,0.98,1,37,36,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
9381,3,2,4,1,4,3,0,-2,2.0,-90.0,3,0,4,0,0,20.49,66.65,3.79,0.99,1,19,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14266,0,2,4,3,4,2,0,1,1.0,90.0,2,2,2,0,1,60.98,134.59,2.92,0.99,1,25,38,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1263,3,1,2,1,0,1,2,0,2.0,0.0,0,3,0,4,3,25.2,130.11,4.55,0.91,1,40,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0
2788,2,4,4,1,2,0,2,1,2.24,26.57,0,0,2,1,3,126.84,104.19,6.56,0.9,1,31,9,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0
5083,2,1,2,1,1,0,1,1,1.41,45.0,0,0,1,3,3,120.78,171.92,3.47,0.97,1,44,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
8723,0,4,1,0,2,4,-1,-4,4.12,-104.04,4,0,0,1,0,30.54,135.86,2.55,0.96,1,49,16,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
8247,1,0,1,3,3,4,-2,-1,2.24,-153.43,0,0,3,1,2,69.44,62.46,4.52,0.94,1,2,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
14916,1,3,1,4,1,3,0,1,1.0,90.0,1,1,0,0,1,16.17,172.6,9.46,0.9,1,39,29,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
13010,2,4,2,1,0,1,2,0,2.0,0.0,1,3,0,4,3,157.36,69.6,6.21,0.95,1,8,49,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0
10639,4,0,1,4,4,2,-3,2,3.61,146.31,2,0,1,0,2,175.23,149.78,4.2,0.99,1,34,30,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1
1301,2,0,2,3,0,0,2,3,3.61,56.31,0,2,0,4,1,49.39,93.89,4.96,0.92,1,15,34,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0
8688,0,3,4,1,2,1,2,0,2.0,0.0,0,0,2,0,2,171.75,81.71,9.99,0.91,1,47,19,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,1
10210,3,0,4,3,1,3,3,0,3.0,0.0,0,1,1,3,3,77.62,173.54,9.92,0.99,1,40,31,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
2461,4,2,0,2,3,4,-3,-2,3.61,-146.31,3,0,3,1,0,109.85,133.53,1.85,0.91,1,11,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428,0,0,3,1,2,1,1,0,1.0,0.0,1,3,2,2,3,103.08,147.21,7.09,1.0,1,11,29,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0
